"product_name","product_link","category_name","category_url"
"Augustine Red Strings","https://www.kosmic.com.au/augustine-red-strings","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"AxStraps AC/DC 2.5 Leather Highway To Hell Guitar Strap","https://www.kosmic.com.au/axstraps-ac-dc-2.5-leather-highway-to-hell-guitar","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"AxStraps AC/DC 2.5"" Leather Lightning Guitar Strap","https://www.kosmic.com.au/axstraps-ac-dc-2.5-leather-lightning-guitar-strap","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"AxStraps AC/DC 2.5"" Leather Red Logo Guitar Strap","https://www.kosmic.com.au/axstraps-ac-dc-2.5-leather-red-logo-guitar-strap","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"AxStraps AC/DC 2.5"" Leather School Boy Guitar Strap","https://www.kosmic.com.au/axstraps-ac-dc-2.5-leather-school-boy-guitar-strap","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Axstraps AC/DC Leather Guitar Strap Stiff Upper Lip","https://www.kosmic.com.au/axstraps-ac-dc-leather-guitar-strap-stiff-upper-li","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Babyjane - Make It Sick CD","https://www.kosmic.com.au/babyjane-make-it-sick-cd","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Basic Drumming - Joel Rothman","https://www.kosmic.com.au/basic-drumming-joel-rothman","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Beginner Basics Guitar For Beginners","https://www.kosmic.com.au/beginner-basics-guitar-for-beginners","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Beginning Guitar Book/DVD","https://www.kosmic.com.au/beginning-guitar-book-dvd","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Belcat EGT101 Piezo Guitar Contact Transducer               ","https://www.kosmic.com.au/belcat-egt101-piezo-guitar-contact-transducer","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Best Of Marcus Miller Music Bass Tablature Book","https://www.kosmic.com.au/best-of-marcus-miller-music-bass-tablature-book","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Blackstar FS10 Footswitch for ID Series","https://www.kosmic.com.au/blackstar-fs10-footswitch-for-id-series","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"BME Stomp Box       ","https://www.kosmic.com.au/bme-stomp-box","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Book of Shapes - Human CD","https://www.kosmic.com.au/book-of-shapes-human-cd","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Boss BCB-30 Carry Case","https://www.kosmic.com.au/boss-bcb-30-carry-case","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Boss BCB-60 Carry Case","https://www.kosmic.com.au/boss-bcb-60-carry-case","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Boss TU-10 Clip-On Chromatic Tuner Blue","https://www.kosmic.com.au/boss-tu-10-clip-on-chromatic-tuner-blue","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Boss TU-10 Clip-On Chromatic Tuner Red","https://www.kosmic.com.au/boss-tu-10-clip-on-chromatic-tuner-red","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Boss TU-10 Clip-On Chromatic Tuner Silver","https://www.kosmic.com.au/boss-tu-10-clip-on-chromatic-tuner-silver","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Boss TU-12EX Chromatic Tuner","https://www.kosmic.com.au/boss-tu-12ex-chromatic-tuner","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Boss TU-3 Chromatic Tuner","https://www.kosmic.com.au/boss-tu-3-chromatic-tuner","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Boss TU12-BW Chromatic Tuner for Brass & Wind","https://www.kosmic.com.au/boss-tu12-bw-chromatic-tuner-for-brass-wind","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Brighton BC10 Acoustic Capo","https://www.kosmic.com.au/brighton-bc10-acoustic-capo","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Bugera 6L6GC-4 Power Pentode Valve/Tubes (4 Pack)             ","https://www.kosmic.com.au/bugera-6l6gc-4-power-pentode-valve-tubes-4-pack","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Charvel Guthrie Govan Signature Model Birdseye Maple","https://www.kosmic.com.au/charvel-guthrie-govan-signature-model-flame-top","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Charvel Joe Duplantier Signature Model","https://www.kosmic.com.au/charvel-joe-duplantier-signature-model","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Chuck Berry Greatest Hits Guitar Tabs","https://www.kosmic.com.au/chuck-berry-greatest-hits-guitar-tabs","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Classic Aussie Rock Songbook *Includes a free Instructional DVD*","https://www.kosmic.com.au/classic-aussie-rock-songbook-includes-a-free-instr","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Classical Music For Dummies","https://www.kosmic.com.au/classical-music-for-dummies","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Classmate Classical Bag Half-Size","https://www.kosmic.com.au/classmate-classical-bag-half-size","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Classmate Classical Bag Three Quarter Size","https://www.kosmic.com.au/classmate-classical-bag-three-quarter-size","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Classmate Headstock Guitar Tuner By Rowin","https://www.kosmic.com.au/classmate-headstock-guitar-tuner-by-rowin","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Classmate Nylon Guitar Strings","https://www.kosmic.com.au/classmate-nylon-guitar-strings","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Cole Clark Fat Lady 2 BW Back Sides CW PU","https://www.kosmic.com.au/cole-clark-fat-lady-2-bw-back-sides-cw-pu","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Cole Clark Fat Lady FL1ABM Bunya Maple Std Dreadnought","https://www.kosmic.com.au/cole-clark-fat-lady-fl1abm-bunya-maple-std-dreadno","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Cole Clark Fat Lady FL1ECBM Bunya Maple Cutaway Acoustic","https://www.kosmic.com.au/cole-clark-fat-lady-fl1acbm-bunya-maple-cutaway-wi","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Cole Clark FL2 African Mahogany Top Back & Sides 3 Way Pickup","https://www.kosmic.com.au/cole-clark-fl2-african-mahogany-top-back-sides-3-w","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Cole Clark FL2 Blackwood Top Blackwood Sides","https://www.kosmic.com.au/cole-clark-fl2-blackwood-top-blackwood-sides","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Cole Clark FL2 Redwood Top Blackwood Back and Sides","https://www.kosmic.com.au/cole-clark-fl2-redwood-top-blackwood-back-and-side","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"Cole Clark Leather Strap Black","https://www.kosmic.com.au/cole-clark-leather-strap-black","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario Chromies Flatwound Light 12-52","https://www.kosmic.com.au/daddario-chromies-flatwound-light-12-52","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario ECG23 Chromes X Lite 10-48","https://www.kosmic.com.au/daddario-ecg23-chromes-x-lite-10-48","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EHR350 Jazz Light 12-52 Half Round Electric Guitar Strings","https://www.kosmic.com.au/daddario-ehr350-jazz-light-12-52-half-round-electr","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EJ15 10-47 Acoustic Strings 3-Pack","https://www.kosmic.com.au/daddario-ej15-10-47-acoustic-strings-3-pack","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EJ16 Light 12-53 Phosphor Bronze Acoustic Strings","https://www.kosmic.com.au/daddario-ej16-light-12-53-phosphor-bronze-acoustic","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EJ16 Light Acoustic Guitar Strings 10 Pack","https://www.kosmic.com.au/daddario-ej16-light-acoustic-guitar-strings-10-pac","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EJ16 Phosphor Bronze Light 12-53 3D Pack","https://www.kosmic.com.au/daddario-ej16-phosphor-bronze-light-12-53-3d-pack","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EJ17 13-56 Acoustic Strings 3-Pack","https://www.kosmic.com.au/daddario-ej17-13-56-acoustic-strings-3-pack","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EJ17 13-56 Medium Phosphor Bronze Acoustic Strings","https://www.kosmic.com.au/daddario-ej17-13-56-medium-phosphor-bronze-acousti","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EJ26 Custom-Light 11-52 Phosphor Bronze Acoustic Guitar Strings","https://www.kosmic.com.au/daddario-ej26-custom-light-11-52-phosphor-bronze-a","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EJ26-3D Custom Light 11-52 Acoustic Guitar Strings 3-Pack","https://www.kosmic.com.au/daddario-ej26-3d-custom-light-11-52-acoustic-guita","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EJ27H Hard Tension Student Clear Nylon Guitar Strings","https://www.kosmic.com.au/daddario-ej27h-hard-tension-student-clear-nylon-gu","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EJ27N Normal Tension Student Clear Nylon Guitar Strings","https://www.kosmic.com.au/daddario-ej27n-normal-tension-student-clear-nylon","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EJ35 11-47 Silk and Steel 12-String Acoustic Guitar Strings","https://www.kosmic.com.au/daddario-ej35-11-47-silk-and-steel-12-string-acous","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EJ36 Light 10-47 8020 Bronze 12-String Acoustic Guitar Strings","https://www.kosmic.com.au/daddario-ej36-light-10-47-8020-bronze-12-string-ac","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EJ38 10-47 Phosphor Bronze 12-String Acoustic Strings","https://www.kosmic.com.au/daddario-ej38-10-47-phosphor-bronze-12-string-acou","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EJ39 12-52 Medium 12-String Guitar Strings","https://www.kosmic.com.au/daddario-ej39-12-52-medium-12-string-guitar-string","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EJ41 9-45 Extra Light 12-String Guitar Strings","https://www.kosmic.com.au/daddario-ej41-9-45-extra-light-12-string-guitar-st","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EJ45 Pro Arte Normal Classical Guitar Strings","https://www.kosmic.com.au/daddario-ej45-pro-arte-normal-classical-guitar-str","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EJ46 Pro Arte Hard Classical Guitar Strings","https://www.kosmic.com.au/daddario-ej46-pro-arte-hard-classical-guitar-strin","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EJ49 Normal Pro Arte Black And Silver Nylon Guitar Strings","https://www.kosmic.com.au/daddario-ej49-normal-pro-arte-black-and-silver-nyl","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EPS170 45-100 Bass Strings","https://www.kosmic.com.au/daddario-eps170-45-100-bass-strings","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario ESXL125 Super Light Top/Regular Bottom 9-46 Electric Guitar Strings","https://www.kosmic.com.au/daddario-esxl125-super-light-top-regular-bottom-9","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL110W Regular Light Wound 3rd 10-46","https://www.kosmic.com.au/daddario-exl110w-regular-light-wound-3rd-10-46","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL115 Blues/Jazz Rock 11-49","https://www.kosmic.com.au/daddario-exl115-blues-jazz-rock-11-49","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL115-3D Blues/Jazz Rock 11-49 3 Pack","https://www.kosmic.com.au/daddario-exl115-3d-blues-jazz-rock-11-49-3-pack","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL115W Blues/Jazz Rock Wound 3rd 11-49 Electric Guitar Strings","https://www.kosmic.com.au/daddario-exl115w-blues-jazz-rock-wound-3rd-11-49-e","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL117 11-56 Medium Top Heavy Bottom","https://www.kosmic.com.au/daddario-exl117-11-56-medium-top-heavy-bottom","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL120-10P Super Light 9-42 Guitar Strings 10 Pack Bonus Pro-Winder","https://www.kosmic.com.au/daddario-exl120-10p-super-light-9-42-guitar-string","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL120-3D Super Light 9-42 3 Pack","https://www.kosmic.com.au/daddario-exl120-3d-super-light-9-42-3-pack","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL120-7 Super Light 7-String 9-54","https://www.kosmic.com.au/daddario-exl120-7-super-light-7-string-9-54","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL125 Super Light Top/Regular Bottom 9-46 Electric Guitar Strings","https://www.kosmic.com.au/daddario-exl125-super-light-top-regular-bottom-9-4","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL125 Super Light Top/Regular Bottom 9-46 Guitar Strings 3-Pack ","https://www.kosmic.com.au/daddario-exl125-super-light-top-regular-bottom-9-4~1454","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL130 Extra Super Light 8-38","https://www.kosmic.com.au/daddario-exl130-extra-super-light-8-38","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL140 Light Top/Heavy Bottom Guitar Strings","https://www.kosmic.com.au/daddario-exl140-light-top-heavy-bottom-guitar-stri","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL148 Extra Heavy Electric Guitar Strings","https://www.kosmic.com.au/daddario-exl148-extra-heavy-electric-guitar-string","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXL158 Light 13-62 Baritone Electric Guitar Strings","https://www.kosmic.com.au/daddario-exl158-light-13-62-baritone-electric-guit","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXP10 (10-47) Extended Play 80/20 Bronze Strings","https://www.kosmic.com.au/daddario-exp10-10-47-extended-play-80-20-bronze-st","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXP11 Light 12-53 Extended Play 80/20 Bronze Strings","https://www.kosmic.com.au/daddario-exp11-light-12-53-extended-play-80-20-bro","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXP110 10-46 Coated Electric Guitar Strings","https://www.kosmic.com.au/daddario-exp110-10-46-coated-electric-guitar-strin","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
"D'Addario EXP115 11-49 Coated Electric Guitar Strings","https://www.kosmic.com.au/daddario-exp115-11-49-coated-electric-guitar-strin","Guitars By Fender, Gibson, Ibanez, Maton, Cole Clark, Yamaha and more.","https://www.kosmic.com.au/guitar/"
